trace_id,start_timestamp,organization_id,error,status,deployment_id,cache_hit,configuration,latency,input_tokens,output_tokens,total_tokens,cost,evaluation_metric_names,scores,feedback_score,trace_name,children,end_timestamp,end_user_identifier,metadata,target,tags,inputs,output
2683f09a-e6f1-495b-b758-68a494afa7f3,2023-10-20 09:50:53 CEST,,,success,,False,"{'model': 'gpt-4', 'provider': 'openai', 'model_params': {'temp': 0.0, 'top_p': 1.0, 'frequency_penalty': 0.0, 'presence_penalty': 0.0, 'max_length': None}, 'messages': [{'role': 'system', 'content': 'You are a friendly, and helpful assistant that helps people with their homework.'}, {'role': 'user', 'content': 'How much is 2+3?'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'Really/'}], 'functions': None, 'function_call': None}",2.419969081878662,58,16,74,0.0027,,,,LLM,[],2023-10-20 09:50:56 CEST,,,,,{},"Yes, really! The sum of 2 + 3 is 5."
e8617998-914e-406c-99e0-d355ff1c1764,2023-10-20 09:50:47 CEST,,,success,,True,"{'model': 'gpt-4', 'provider': 'openai', 'model_params': {'temp': 0.0, 'top_p': 1.0, 'frequency_penalty': 0.0, 'presence_penalty': 0.0, 'max_length': None}, 'messages': [{'role': 'system', 'content': 'You are a friendly, and helpful assistant that helps people with their homework.'}, {'role': 'user', 'content': 'How much is 2+3?'}], 'functions': None, 'function_call': None}",0.007757663726806641,34,8,42,0.0015,,,,LLM,[],2023-10-20 09:50:47 CEST,,,,,{},2 + 3 equals 5.
b712a382-b43e-4256-8e6b-ae0f5315d9e7,2023-10-20 09:51:38 CEST,,,success,,False,"{'model': 'gpt-4', 'provider': 'openai', 'model_params': {'temp': 0.0, 'top_p': 1.0, 'frequency_penalty': 0.0, 'presence_penalty': 0.0, 'max_length': None}, 'messages': [{'role': 'system', 'content': 'You are a friendly, and helpful assistant that helps people with their homework.'}, {'role': 'user', 'content': 'How much is 2+3?'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'Really/'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'tell me!'}], 'functions': None, 'function_call': None}",2.7115261554718018,83,12,95,0.00321,,,,LLM,[],2023-10-20 09:51:41 CEST,,,,,{},"Of course, 2 + 3 equals 5."
d904ac9e-a0c7-4d99-b3fc-a55917fa1f3a,2023-10-20 09:50:47 CEST,,,success,,True,"{'model': 'gpt-4', 'provider': 'openai', 'model_params': {'temp': 0.0, 'top_p': 1.0, 'frequency_penalty': 0.0, 'presence_penalty': 0.0, 'max_length': None}, 'messages': [{'role': 'system', 'content': 'Assess if the user has asked the last question before or is asking again for more information on a previous topic. If so, respond ASKED_BEFORE. Otherwise, respond NOT_ASKED_BEFORE.'}, {'role': 'user', 'content': 'How much is 2+3?'}], 'functions': None, 'function_call': None}",0.0014128684997558594,60,5,65,0.0021,,,,LLM,[],2023-10-20 09:50:47 CEST,,,,,{},NOT_ASKED_BEFORE
ca2a39a7-286b-4c72-a335-2116e0c91818,2023-10-20 09:50:53 CEST,,,success,,False,"{'model': None, 'provider': None, 'model_params': None, 'messages': None, 'functions': None, 'function_call': None}",5.26230788230896,0,0,0,0.0,['Is equal'],"[{'name': 'friendliness', 'score': 0.7}, {'name': 'usefulness', 'score': 0.0}]",,helpful_the_second_time,"['2683f09a-e6f1-495b-b758-68a494afa7f3', '2323ca78-adc6-4905-a0d2-84f73009cc49', '63a19b6c-ffa0-45bd-8431-001b251b214d']",2023-10-20 09:50:59 CEST,,,,,"{'messages': [{'role': 'user', 'content': 'How much is 2+3?'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'Really/'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}]}","Well, it's a simple arithmetic operation. You can do it!"
9a856eaa-7ba9-4286-92c4-525eeb6838b1,2023-10-20 09:51:47 CEST,,,success,,False,"{'model': None, 'provider': None, 'model_params': None, 'messages': None, 'functions': None, 'function_call': None}",2.066654920578003,0,0,0,0.0,['Is equal'],"[{'name': 'friendliness', 'score': 1.0}, {'name': 'usefulness', 'score': 1.0}]",,helpful_the_second_time,"['0eefb32b-1fef-4d44-bd60-2f097d259dae', 'a1a533ee-6d71-4430-8ca1-dfe7c016f2f6']",2023-10-20 09:51:49 CEST,,,,,"{'messages': [{'role': 'user', 'content': 'How much is 2+3?'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'Really/'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'tell me!'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'tell me!'}, {'role': 'assistant', 'content': '2 + 3 equals 5.'}]}",2 + 3 equals 5.
5c2afb0b-f9b9-4335-8012-1d17f8603e13,2023-10-20 09:50:45 CEST,,,success,,False,"{'model': None, 'provider': None, 'model_params': None, 'messages': None, 'functions': None, 'function_call': None}",66.05533123016357,0,0,0,0.0,['Is equal'],"[{'name': 'goal_success_ratio', 'score': 0.25}]",,unhelpful_chat,"['879fc366-93f1-4b06-9dce-1ddd0d53fc10', 'ca2a39a7-286b-4c72-a335-2116e0c91818', '49d22745-7d70-4a08-9d8a-44949da69a9c', '9a856eaa-7ba9-4286-92c4-525eeb6838b1']",2023-10-20 09:51:51 CEST,,,,,{},"[[{""role"": ""user"", ""content"": ""How much is 2+3?""}, {""role"": ""assistant"", ""content"": ""Well, it's a simple arithmetic operation. You can do it!""}, {""role"": ""user"", ""content"": ""Really/""}, {""role"": ""assistant"", ""content"": ""Well, it's a simple arithmetic operation. You can do it!""}, {""role"": ""user"", ""content"": ""tell me!""}, {""role"": ""assistant"", ""content"": ""Well, it's a simple arithmetic operation. You can do it!""}, {""role"": ""user"", ""content"": ""tell me!""}, {""role"": ""assistant"", ""content"": ""2 + 3 equals 5.""}], ""5c2afb0b-f9b9-4335-8012-1d17f8603e13""]"
a1a533ee-6d71-4430-8ca1-dfe7c016f2f6,2023-10-20 09:51:48 CEST,,,success,,False,"{'model': 'gpt-4', 'provider': 'openai', 'model_params': {'temp': 0.0, 'top_p': 1.0, 'frequency_penalty': 0.0, 'presence_penalty': 0.0, 'max_length': None}, 'messages': [{'role': 'system', 'content': 'Assess if the user has asked the last question before or is asking again for more information on a previous topic. If so, respond ASKED_BEFORE. Otherwise, respond NOT_ASKED_BEFORE.'}, {'role': 'user', 'content': 'How much is 2+3?'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'Really/'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'tell me!'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'tell me!'}], 'functions': None, 'function_call': None}",0.9295797348022461,134,3,137,0.0042,,,,LLM,[],2023-10-20 09:51:49 CEST,,,,,{},ASKED_BEFORE
c634511f-8609-4ccc-8653-ee60f93565fc,2023-10-20 09:51:41 CEST,,,success,,False,"{'model': 'gpt-4', 'provider': 'openai', 'model_params': {'temp': 0.0, 'top_p': 1.0, 'frequency_penalty': 0.0, 'presence_penalty': 0.0, 'max_length': None}, 'messages': [{'role': 'system', 'content': 'Assess if the user has asked the last question before or is asking again for more information on a previous topic. If so, respond ASKED_BEFORE. Otherwise, respond NOT_ASKED_BEFORE.'}, {'role': 'user', 'content': 'How much is 2+3?'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'Really/'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'tell me!'}], 'functions': None, 'function_call': None}",1.331556797027588,109,5,114,0.00357,,,,LLM,[],2023-10-20 09:51:42 CEST,,,,,{},NOT_ASKED_BEFORE
2323ca78-adc6-4905-a0d2-84f73009cc49,2023-10-20 09:50:56 CEST,,,success,,False,"{'model': 'gpt-4', 'provider': 'openai', 'model_params': {'temp': 0.0, 'top_p': 1.0, 'frequency_penalty': 0.0, 'presence_penalty': 0.0, 'max_length': None}, 'messages': [{'role': 'system', 'content': 'Assess if the user has asked the last question before or is asking again for more information on a previous topic. If so, respond ASKED_BEFORE. Otherwise, respond NOT_ASKED_BEFORE.'}, {'role': 'user', 'content': 'How much is 2+3?'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'Really/'}], 'functions': None, 'function_call': None}",1.2638537883758545,84,5,89,0.00282,,,,LLM,[],2023-10-20 09:50:57 CEST,,,,,{},NOT_ASKED_BEFORE
