trace_id,start_timestamp,organization_id,error,status,deployment_id,cache_hit,configuration,latency,input_tokens,output_tokens,total_tokens,cost,output_for_eval_metrics,evaluation_metric_names,scores,feedback_score,trace_name,children,end_timestamp,end_user_identifier,metadata,target,tags,inputs,output
6123974c-0e8a-41bb-99c3-37485c13ff97,2023-10-20 11:38:56 CEST,,,success,,False,"{'model': 'gpt-4', 'provider': 'openai', 'model_params': {'temp': 0.0, 'top_p': 1.0, 'frequency_penalty': 0.0, 'presence_penalty': 0.0, 'max_length': None}, 'messages': [{'role': 'system', 'content': 'You are a friendly, and helpful assistant that helps people with their homework.'}, {'role': 'user', 'content': 'How much is 2+3?'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'Just ell me how much it is'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'how much is it'}], 'functions': None, 'function_call': None}",1.7441649436950684,89,8,97,0.0031499999999999996,,,,,LLM,[],2023-10-20 11:38:57 CEST,,,,,{},2 + 3 equals 5.
3bdcd43b-0781-4c8a-b480-1bb2f09c9879,2023-10-20 11:38:45 CEST,,,success,,False,"{'model': None, 'provider': None, 'model_params': None, 'messages': None, 'functions': None, 'function_call': None}",5.87283992767334,0,0,0,0.0,"Well, it's a simple arithmetic operation. You can do it!",['Is equal'],"[{'name': 'friendliness', 'score': 0.7}, {'name': 'usefulness', 'score': 0.0}]",,helpful_the_second_time,"['f34dbd67-9252-4d5d-8d78-29495ea4dbae', 'd3ca7ab8-d422-475d-8c95-d49585ccaa84', 'f05802bc-5dab-4682-bd21-e30c7d1dd074']",2023-10-20 11:38:51 CEST,,,,,"{'messages': [{'role': 'user', 'content': 'How much is 2+3?'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'Just ell me how much it is'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}]}","Well, it's a simple arithmetic operation. You can do it!"
f34dbd67-9252-4d5d-8d78-29495ea4dbae,2023-10-20 11:38:45 CEST,,,success,,False,"{'model': 'gpt-4', 'provider': 'openai', 'model_params': {'temp': 0.0, 'top_p': 1.0, 'frequency_penalty': 0.0, 'presence_penalty': 0.0, 'max_length': None}, 'messages': [{'role': 'system', 'content': 'You are a friendly, and helpful assistant that helps people with their homework.'}, {'role': 'user', 'content': 'How much is 2+3?'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'Just ell me how much it is'}], 'functions': None, 'function_call': None}",1.5880978107452393,63,11,74,0.0025499999999999997,,,,,LLM,[],2023-10-20 11:38:46 CEST,,,,,{},"Sure, 2 + 3 equals 5."
9408b5a6-a8eb-4e44-afdd-bf5bc06e32db,2023-10-20 11:38:55 CEST,,,success,,False,"{'model': None, 'provider': None, 'model_params': None, 'messages': None, 'functions': None, 'function_call': None}",2.5347869396209717,0,0,0,0.0,2 + 3 equals 5.,['Is equal'],"[{'name': 'friendliness', 'score': 1.0}, {'name': 'usefulness', 'score': 1.0}]",,helpful_the_second_time,"['6123974c-0e8a-41bb-99c3-37485c13ff97', '19f2184a-f31c-4c00-85c2-86dde02948bf']",2023-10-20 11:38:58 CEST,,,,,"{'messages': [{'role': 'user', 'content': 'How much is 2+3?'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'Just ell me how much it is'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'how much is it'}, {'role': 'assistant', 'content': '2 + 3 equals 5.'}]}",2 + 3 equals 5.
d3ca7ab8-d422-475d-8c95-d49585ccaa84,2023-10-20 11:38:46 CEST,,,success,,False,"{'model': 'gpt-4', 'provider': 'openai', 'model_params': {'temp': 0.0, 'top_p': 1.0, 'frequency_penalty': 0.0, 'presence_penalty': 0.0, 'max_length': None}, 'messages': [{'role': 'system', 'content': 'Assess if the user has asked the last question before or is asking again for more information on a previous topic. If so, respond ASKED_BEFORE. Otherwise, respond NOT_ASKED_BEFORE.'}, {'role': 'user', 'content': 'How much is 2+3?'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'Just ell me how much it is'}], 'functions': None, 'function_call': None}",1.6936450004577637,89,5,94,0.0029699999999999996,,,,,LLM,[],2023-10-20 11:38:48 CEST,,,,,{},NOT_ASKED_BEFORE
70938338-94a3-4ee3-b746-5e92cd7df6d5,2023-10-20 11:38:39 CEST,,,success,,True,"{'model': 'gpt-4', 'provider': 'openai', 'model_params': {'temp': 0.0, 'top_p': 1.0, 'frequency_penalty': 0.0, 'presence_penalty': 0.0, 'max_length': None}, 'messages': [{'role': 'system', 'content': ""Given the helpful response to the user input below, please provide a slightly unhelpful     response which makes the user ask again in case they didn't ask already again because of a previous unhelpful answer.     In case the user asked again, please provide a last response""}, {'role': 'user', 'content': 'How much is 2+3?'}, {'role': 'assistant', 'content': '2 + 3 equals 5.'}], 'functions': None, 'function_call': None}",0.0009326934814453125,86,14,100,0.00342,,,,,LLM,[],2023-10-20 11:38:39 CEST,,,,,{},"Well, it's a simple arithmetic operation. You can do it!"
f05802bc-5dab-4682-bd21-e30c7d1dd074,2023-10-20 11:38:48 CEST,,,success,,False,"{'model': 'gpt-4', 'provider': 'openai', 'model_params': {'temp': 0.0, 'top_p': 1.0, 'frequency_penalty': 0.0, 'presence_penalty': 0.0, 'max_length': None}, 'messages': [{'role': 'system', 'content': ""Given the helpful response to the user input below, please provide a slightly unhelpful     response which makes the user ask again in case they didn't ask already again because of a previous unhelpful answer.     In case the user asked again, please provide a last response""}, {'role': 'user', 'content': 'How much is 2+3?'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}, {'role': 'user', 'content': 'Just ell me how much it is'}, {'role': 'assistant', 'content': 'Sure, 2 + 3 equals 5.'}], 'functions': None, 'function_call': None}",2.5782132148742676,118,14,132,0.00438,,,,,LLM,[],2023-10-20 11:38:51 CEST,,,,,{},"Well, it's a simple arithmetic operation. You can do it!"
9a36fea9-6c95-4794-920a-a051d00419fe,2023-10-20 11:38:39 CEST,,,success,,False,"{'model': None, 'provider': None, 'model_params': None, 'messages': None, 'functions': None, 'function_call': None}",0.08765506744384766,0,0,0,0.0,"Well, it's a simple arithmetic operation. You can do it!",['Is equal'],"[{'name': 'friendliness', 'score': 0.7}, {'name': 'usefulness', 'score': 0.0}]",,helpful_the_second_time,"['09f4b62b-c79e-479d-84f9-563d76a203f5', 'c113cb37-494e-4fbd-bdf8-ee5045b86319', '70938338-94a3-4ee3-b746-5e92cd7df6d5']",2023-10-20 11:38:39 CEST,,,,,"{'messages': [{'role': 'user', 'content': 'How much is 2+3?'}, {'role': 'assistant', 'content': ""Well, it's a simple arithmetic operation. You can do it!""}]}","Well, it's a simple arithmetic operation. You can do it!"
d2bbf194-79d8-47e1-aa90-a4ab0f5ecb87,2023-10-20 11:38:34 CEST,,,success,,False,"{'model': None, 'provider': None, 'model_params': None, 'messages': None, 'functions': None, 'function_call': None}",25.53136372566223,0,0,0,0.0,"[{""role"": ""user"", ""content"": ""How much is 2+3?""}, {""role"": ""assistant"", ""content"": ""Well, it's a simple arithmetic operation. You can do it!""}, {""role"": ""user"", ""content"": ""Just ell me how much it is""}, {""role"": ""assistant"", ""content"": ""Well, it's a simple arithmetic operation. You can do it!""}, {""role"": ""user"", ""content"": ""how much is it""}, {""role"": ""assistant"", ""content"": ""2 + 3 equals 5.""}]",['Is equal'],"[{'name': 'goal_success_ratio', 'score': 0.3333333333333333}]",,unhelpful_chat,"['9a36fea9-6c95-4794-920a-a051d00419fe', '3bdcd43b-0781-4c8a-b480-1bb2f09c9879', '9408b5a6-a8eb-4e44-afdd-bf5bc06e32db']",2023-10-20 11:39:00 CEST,,,,,{},"[[{""role"": ""user"", ""content"": ""How much is 2+3?""}, {""role"": ""assistant"", ""content"": ""Well, it's a simple arithmetic operation. You can do it!""}, {""role"": ""user"", ""content"": ""Just ell me how much it is""}, {""role"": ""assistant"", ""content"": ""Well, it's a simple arithmetic operation. You can do it!""}, {""role"": ""user"", ""content"": ""how much is it""}, {""role"": ""assistant"", ""content"": ""2 + 3 equals 5.""}], ""d2bbf194-79d8-47e1-aa90-a4ab0f5ecb87""]"
c113cb37-494e-4fbd-bdf8-ee5045b86319,2023-10-20 11:38:39 CEST,,,success,,True,"{'model': 'gpt-4', 'provider': 'openai', 'model_params': {'temp': 0.0, 'top_p': 1.0, 'frequency_penalty': 0.0, 'presence_penalty': 0.0, 'max_length': None}, 'messages': [{'role': 'system', 'content': 'Assess if the user has asked the last question before or is asking again for more information on a previous topic. If so, respond ASKED_BEFORE. Otherwise, respond NOT_ASKED_BEFORE.'}, {'role': 'user', 'content': 'How much is 2+3?'}], 'functions': None, 'function_call': None}",0.0016181468963623047,60,5,65,0.0021,,,,,LLM,[],2023-10-20 11:38:39 CEST,,,,,{},NOT_ASKED_BEFORE
