artist,title,palette,hash,clusters,clustering,url,filename
Ghibli,"""Castle in the Sky 01""","#1F231D,#485C53,#688277",4662C02824B312AAA34F,3,AgglomerativeClustering,https://filmartgallery.com/products/castle-in-the-sky,183402.png
Ghibli,"""Kiki 01""","#331913,#BC6A4A,#833728",7E9EC7540F301BAB218E,3,AgglomerativeClustering,https://filmartgallery.com/products/kikis-delivery-service-1,183401.png
Ghibli,"""Mononoke 01""","#151414,#5A4440,#827F7F,#BBB5B2",0E642F2BDC219D43C72C,4,AgglomerativeClustering,https://filmartgallery.com/products/princess-mononoke,183404.png
Ghibli,"""Mononoke 02""","#3C3326,#5C7D66,#71B0CE,#FAD9B4,#E38E5F,#A95736",1AE5CC8032F2DC047684,6,AgglomerativeClustering,https://filmartgallery.com/products/princess-mononoke-5,183407.png
Ghibli,"""Nausicaa 01""","#39251F,#756052,#B7997F,#77AEC6,#CFC4B8",39D2449CFC03BFE0D9F9,5,AgglomerativeClustering,https://filmartgallery.com/products/nausicaa-of-the-valley-of-the-winds-3,183400.png
Ghibli,"""Nausicaa 02""","#533F3B,#E7B578,#B67647,#17769F",2A5CFB189B3C20B6929F,4,AgglomerativeClustering,https://filmartgallery.com/products/nausicaa-of-the-valley-of-the-winds-4,183403.png
Ghibli,"""Nausicaa 03""","#0A0F10,#232C39,#BB8673,#93483C",E7284971DD58D264D2A1,4,AgglomerativeClustering,https://filmartgallery.com/products/nausicaa-of-the-valley-of-the-winds,183405.png
Ghibli,"""The Wind Rises 01""","#D0D2CF,#3D741D,#2F96C8",E7C73334EDC1437C5AD7,3,AgglomerativeClustering,https://filmartgallery.com/products/the-wind-rises?variant=39265259192491,183406.png
Kirchner,"""Bern Kunsthalle: März 33: Ernst Ludwig Kirchner: Davos""","#304847,#F0E6D9,#8C3987,#03A997",5110D7F78C85CD75F8D0,4,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.152789.html,bern_kunsthalle__marz_33__ernst_ludwig_kirchner__davos_2012.92.139.jpg
Kirchner,"""Chestnut Trees in Moonlight""","#5C3C34,#6F5954,#887F75,#A69679",EEE5B19E75814D9844C8,4,AgglomerativeClustering,https://www.nga.gov/content/ngaweb/collection/art-object-page.152784.html,chestnut_trees_in_moonlight_2012.92.134.png
Kirchner,"""Cover of the Fourth Yearbook of the Artist Group the Brucke""","#DCD4C6,#E16C5B",00D24B119C3BCAD64B27,2,AgglomerativeClustering, https://www.nga.gov/content/ngaweb/collection/art-object-page.8104.html,cover_of_the_fourth_yearbook_of_the_artist_group_the_brucke_1943.3.5182.jpg
Kirchner,"""Dance Hall Bellevue [obverse]""","#695A46,#79AEA2,#C4AA6F,#D46F1F,#3C78BC",86C6D1C38928CA72E88B,5,AgglomerativeClustering, https://www.nga.gov/content/ngaweb/collection/art-object-page.71238.html,dance_hall_bellevue__obverse__1989.60.1.a.jpg
Kirchner,"""Dancing Couple in the Snow [reverse]""","#2F4667,#855852,#587884,#7C9AA4,#BC9A95,#CDC0B8",5F64146C21EB8CF1FC1C,6,AgglomerativeClustering,https://www.nga.gov/content/ngaweb/collection/art-object-page.163768.html,dancing_couple_in_the_snow__reverse__1989.60.1.b.png
Kirchner,"""Head Waiter in Café""","#3F333C,#5F4B47,#C7AE90,#D67A45,#996C46",607AD8B9F616F649CB47,5,AgglomerativeClustering,https://www.nga.gov/content/ngaweb/collection/art-object-page.152783.html,head_waiter_in_cafe_2012.92.133.jpg
Kirchner,"""Nude Women with a Child in the Forest""","#596A48,#E7D1B6,#D19685,#A29855",1FD1CB61F98023465291,4,AgglomerativeClustering,https://www.nga.gov/collection/art-object-page.154352.html,nude_women_with_a_child_in_the_forest_2012.92.695.jpg
Kirchner,"""Smoking Peasant""","#5D5A6B,#CBA27D,#AB5950,#75393E",9E0850650911AD4AE3B6,4,AgglomerativeClustering,https://www.nga.gov/content/ngaweb/collection/art-object-page.154350.html,smoking_peasant_2012.92.693.jpg
Kirchner,"""The Visit - Couple and Newcomer""","#3B5C70,#968B7C,#D5B729,#CE5D2E,#A93020",FC690E5F20D3713F8963,5,AgglomerativeClustering,https://www.nga.gov/content/ngaweb/collection/art-object-page.71239.html,the_visit_-_couple_and_newcomer_1989.60.2.jpg
